"id","name","code","executive","employee","worker"
occupation_type_employee_779006,Confeccionador De Flores Artificiales(De Tela),779006,True,True,True,
occupation_type_employee_779007,Confeccionador De Plumeros De Tela,779007,True,True,True,
occupation_type_employee_779008,Guarnecedor Con Plumas De Adorno,779008,True,True,True,
occupation_type_employee_779009,Paraguero,779009,True,True,True,
occupation_type_employee_781001,"Ajustador-Modelista,Fundicion",781001,True,True,True,
occupation_type_employee_781002,Ajustador De Mandriles Y Calibradores,781002,True,True,True,
occupation_type_employee_781003,Ajustador-Modelistas Y Trazadores Matrices En Metal,781003,True,True,True,
occupation_type_employee_781004,"Ajustador-Operador Maq. Herramientas, En General",781004,True,True,True,
occupation_type_employee_781005,Ajustador-Operador De Torno,781005,True,True,True,
occupation_type_employee_781006,"Ajustador-Operador De Fresadora,Incluye De Metal",781006,True,True,True,
occupation_type_employee_781007,"Ajustador-Operador Cepilladora, Incluye Metales",781007,True,True,True,
occupation_type_employee_781008,Ajustador-Operador Mandriladora De Metales,781008,True,True,True,
occupation_type_employee_781009,Ajustador-Operador De Taladradora,781009,True,True,True,
occupation_type_employee_781010,"Ajustador-Operador Rectificadora, Incluye Cilindros Y Metal",781010,True,True,True,
occupation_type_employee_781011,Ajustador-Operador De Esmeriladora De Metales,781011,True,True,True,
occupation_type_employee_781012,Ajustador-Operador De Maquina De Lapidar,781012,True,True,True,
occupation_type_employee_781013,Ajustador-Operador De Escopleadora De Metales,781013,True,True,True,
occupation_type_employee_781014,Ajustador-Operador De Torno De Roscar,781014,True,True,True,
occupation_type_employee_781015,Ajustador-Operador De Maq. De Tallar Engranajes,781015,True,True,True,
occupation_type_employee_781016,Ajustador-Operador De Maquina Mortajadora,781016,True,True,True,
occupation_type_employee_781017,Ajustador-Operador De Maquinas De Mecanismo Numerico De Con,781017,True,True,True,
occupation_type_employee_781018,Ayudante De Herrero,781018,True,True,True,
occupation_type_employee_781019,Afilador En General,781019,True,True,True,
occupation_type_employee_781020,Amolador De Sierras,781020,True,True,True,
occupation_type_employee_781021,Armero,781021,True,True,True,
occupation_type_employee_781022,Carpinteria Metalica,781022,True,True,True,
occupation_type_employee_781023,Cepillador De Metales,781023,True,True,True,
occupation_type_employee_781024,Cerrajero,781024,True,True,True,
occupation_type_employee_781025,Combero,781025,True,True,True,
occupation_type_employee_781026,Confeccionador A Mano De Piezas De Metal,781026,True,True,True,
occupation_type_employee_781027,Escopetero,781027,True,True,True,
occupation_type_employee_781028,Fresador,781028,True,True,True,
occupation_type_employee_781029,Forjador,781029,True,True,True,
occupation_type_employee_781030,Herramentista,781030,True,True,True,
occupation_type_employee_781031,"Herrador,Herrero",781031,True,True,True,
occupation_type_employee_781032,"Herrero,En General",781032,True,True,True,
occupation_type_employee_781033,Llaverero,781033,True,True,True,
occupation_type_employee_781034,Mandrilador,781034,True,True,True,
occupation_type_employee_781035,Mandrilero,781035,True,True,True,
occupation_type_employee_781036,Martillador-Herreria,781036,True,True,True,
occupation_type_employee_781037,Mecanico-Ajustador,781037,True,True,True,
occupation_type_employee_781038,Mecanico Especialista En Herramientas Y Matrices,781038,True,True,True,
occupation_type_employee_781039,"Modelista-Ajustador, Fundicion",781039,True,True,True,
occupation_type_employee_781040,Operador Maquinas Herramienta Automatica Mando Numerico,781040,True,True,True,
occupation_type_employee_781041,Operador De Esmeriladora,781041,True,True,True,
occupation_type_employee_781042,Operador De Escopleadora,781042,True,True,True,
occupation_type_employee_781043,Operador De Maquinas Herramientas En General,781043,True,True,True,
occupation_type_employee_781044,Operador De Maquina De Funcion Multiple,781044,True,True,True,
occupation_type_employee_781045,Operador De Maquina De Transferencia Automatica,781045,True,True,True,
occupation_type_employee_781046,Operador De Maquina De Tallar Engranajes,781046,True,True,True,
occupation_type_employee_781047,Operador De Maquina Lapiadora De Metales,781047,True,True,True,
occupation_type_employee_781048,Operador De Sierra Mecanica De Metales,781048,True,True,True,
occupation_type_employee_781049,Operador De Taladradora De Metal,781049,True,True,True,
occupation_type_employee_781050,Operador De Maquinas Para Fabricar Tornillos,781050,True,True,True,
occupation_type_employee_781051,Obreros De La Manufactura A Mano De Pzas Metal,781051,True,True,True,
occupation_type_employee_781052,"Obreros Fcion Muelles, Clavos, Tornillos, Cables",781052,True,True,True,
occupation_type_employee_781053,Operador De Cizalla Mecanica,781053,True,True,True,
occupation_type_employee_781054,Operador De Maquina De Curvar Metales,781054,True,True,True,
occupation_type_employee_781055,"Operador De Prensa Mecanica,De Metales",781055,True,True,True,
occupation_type_employee_781056,Operador De Tijera Mecanica,781056,True,True,True,
occupation_type_employee_781057,Operador De Torno De Embutir,781057,True,True,True,
occupation_type_employee_781058,"Pulidor De Metales, A Maquina",781058,True,True,True,
occupation_type_employee_781059,"Pulidor De Metales, A Mano",781059,True,True,True,
occupation_type_employee_781060,Rectificador De Metales,781060,True,True,True,
occupation_type_employee_781061,"Rectificador De Cilindros,Trabajo De Metales",781061,True,True,True,
occupation_type_employee_781062,"Reguladores De Maquina Herramientas, En General",781062,True,True,True,
occupation_type_employee_781063,Regul-Operad Revolveres Para El Trabajo De Metales,781063,True,True,True,
occupation_type_employee_781064,Regulador-Operador De Torno Automatico De Metal,781064,True,True,True,
occupation_type_employee_781065,Taladrista,781065,True,True,True,
occupation_type_employee_781066,Trazador En Metales,781066,True,True,True,
occupation_type_employee_781067,"Tornero,Labra De Metales",781067,True,True,True,
occupation_type_employee_781068,Tornero De Embutir,781068,True,True,True,
occupation_type_employee_781069,Carpintero Mecanico,781069,True,True,True,
occupation_type_employee_782002,"Mecanico Automoviles, Camiones, Motocicletas, Autobus, Trac",782002,True,True,True,
occupation_type_employee_782003,Mecanico De Direccion Y Frenos De Automoviles,782003,True,True,True,
occupation_type_employee_782004,"Mecanico De Motores De Avion,En General",782004,True,True,True,
occupation_type_employee_782005,"Mecanico De Motores De Barcos,En General",782005,True,True,True,
occupation_type_employee_782006,Mecanico Naval,782006,True,True,True,
occupation_type_employee_782007,Mecanico De Sala De Maquinas De Barcos,782007,True,True,True,
occupation_type_employee_782008,"Mecanico De Maquinas En General: Agricultura, Oficina, Text",782008,True,True,True,
occupation_type_employee_782009,"Mecanico Motores Diesel,Excepto Motor Automoviles Y Camione",782009,True,True,True,
occupation_type_employee_782010,"Mecanico De Turbinas,Excepto Turbinas De Avion",782010,True,True,True,
occupation_type_employee_782011,"Mecanico Engrasador,Excepto Barcos",782011,True,True,True,
occupation_type_employee_782012,Mecanico Reparador De Bicicletas,782012,True,True,True,
occupation_type_employee_782013,Montador De Manufacturas Metalicas,782013,True,True,True,
occupation_type_employee_782014,"Probador De Automoviles,Reparaciones",782014,True,True,True,
occupation_type_employee_782015,Reparador De Bicicletas,782015,True,True,True,
occupation_type_employee_782016,Revisor Y Probador De Maquinaria,782016,True,True,True,
occupation_type_employee_782017,Samuelles-Muellero,782017,True,True,True,
occupation_type_employee_783001,Ajustador Electricista En General,783001,True,True,True,
occupation_type_employee_783002,Ajustadores Electricistas De Motores Y Dinamos,783002,True,True,True,
occupation_type_employee_783003,Ajustadores Electricistas De Transformadores,783003,True,True,True,
occupation_type_employee_783004,Ajustadores Electricistas Equipos Centrales Electricos,783004,True,True,True,
occupation_type_employee_783005,Ajustadores Electricistas Ascensores Y Similares,783005,True,True,True,
occupation_type_employee_783006,Ajustador Electronicista,783006,True,True,True,
occupation_type_employee_783007,Bobinador Electricista,783007,True,True,True,
occupation_type_employee_783008,Controlador Calidad Aparat. Electric. Y Electronicos,783008,True,True,True,
occupation_type_employee_783009,"Debanador, Electricista",783009,True,True,True,
occupation_type_employee_783010,Electricista Bobinador,783010,True,True,True,
occupation_type_employee_783011,"Electricista-Montador,Aire Acondicionado",783011,True,True,True,
occupation_type_employee_783012,"Electricistas Gral., Construc. Instal. Elec., Cine",783012,True,True,True,
occupation_type_employee_783013,Electricista De Barcos Y Aviones,783013,True,True,True,
occupation_type_employee_783014,Electricista De Vehiculos,783014,True,True,True,
occupation_type_employee_783015,Empalmador De Cables Electricos,783015,True,True,True,
occupation_type_employee_783016,"Inspector Control Calidad, Equipo. Electric. Y Electronicos",783016,True,True,True,
occupation_type_employee_783017,Inspector Calidad Aparat. Electric. Y Electronicos,783017,True,True,True,
occupation_type_employee_783018,Inspector De Distintivo De Calidad,783018,True,True,True,
occupation_type_employee_783019,"Instalador Electricista,Ascensores Y Equipo Similar",783019,True,True,True,
occupation_type_employee_783020,Instalador De Antenas De Radio Y Television,783020,True,True,True,
occupation_type_employee_783021,Instalador De Telefonos Y Telegrafos,783021,True,True,True,
occupation_type_employee_783022,Instalador Cables Para La Electrificacion Ferrocarriles,783022,True,True,True,
occupation_type_employee_783023,"Instalador Lineas Energia Electrica, Tendido Aereo",783023,True,True,True,
occupation_type_employee_783024,Instalador De Cables De Energia Electrica,783024,True,True,True,
occupation_type_employee_783025,Instalador De Lineas Electricas Para Traccion,783025,True,True,True,
occupation_type_employee_783026,Instalador De Cables,783026,True,True,True,
occupation_type_employee_783027,Instalador Cables Para Traccion Vehiculos Elect.,783027,True,True,True,
occupation_type_employee_783029,Instalador De Cables De Telefonos Y Telegrafos,783029,True,True,True,
occupation_type_employee_783030,Instalador De Lineas Subterraneos,783030,True,True,True,
occupation_type_employee_783031,Instalador Lineas Electricas Y Telecomunicaciones,783031,True,True,True,
occupation_type_employee_783032,Instalador De Lineas De Telecomunicaciones,783032,True,True,True,
occupation_type_employee_783033,Mecanico-Reparador De Receptores Radio Y Tv,783033,True,True,True,
occupation_type_employee_783034,Mecanico De Telefono Y Telegrafos,783034,True,True,True,
occupation_type_employee_783035,Mecanico Reparador De Telefonos Y Telegrafos,783035,True,True,True,
occupation_type_employee_783036,Montador De Instalaciones Telefonicas Y Telegrafo,783036,True,True,True,
occupation_type_employee_783037,"Montador Electricista, Ajustador En General",783037,True,True,True,
occupation_type_employee_783038,"Montador, Ascensores Y Equipo Similar",783038,True,True,True,
occupation_type_employee_783039,Montador O Ensamblador Aparatos Elect. Y Electro.,783039,True,True,True,
occupation_type_employee_783040,Montador De Radios,783040,True,True,True,
occupation_type_employee_783041,Montador De Tubos Electronicos,783041,True,True,True,
occupation_type_employee_783042,Montador Cables De Transporte De Energia Electrica,783042,True,True,True,
occupation_type_employee_783043,Montador De Cables Subterraneas,783043,True,True,True,
occupation_type_employee_783044,Montador Lineas Aereas Para Transporte De Corriente,783044,True,True,True,
occupation_type_employee_783045,Montador De Lineas Catenarias,783045,True,True,True,
occupation_type_employee_783046,Montador De Lineas Telefonicas Y Telegraficas,783046,True,True,True,
occupation_type_employee_783047,Montador De Lineas Subterraneos,783047,True,True,True,
occupation_type_employee_783048,Reparador De Receptores De Radio Y Tv,783048,True,True,True,
occupation_type_employee_783049,Radio Tecnico Reparaciones De Radio Y Tv,783049,True,True,True,
occupation_type_employee_783050,Reparador De Aparatos Electrodomesticos,783050,True,True,True,
occupation_type_employee_783051,Reparador Electricista De Aparatos Electrodomesticos,783051,True,True,True,
occupation_type_employee_783052,Reparador Instalaciones De Telefonicos Y Telegrafos,783052,True,True,True,
occupation_type_employee_784001,"Controlador De Sonido,Estudios De Radio Y Tv",784001,True,True,True,
occupation_type_employee_784002,Operador De Aparatos De Estudios De Radio Y Tv,784002,True,True,True,
occupation_type_employee_784003,Operador De Equipo De Transmision De Radio Y Tv,784003,True,True,True,
occupation_type_employee_784004,Operador Equipo Estudios Radiodifusion O Tv,784004,True,True,True,
occupation_type_employee_784005,Operador Estacion Emisora De Radio Y Tv,784005,True,True,True,
occupation_type_employee_784006,"Operador De Estacion Emisora Radio Y Tv,De Equipo",784006,True,True,True,
